Cnt_1	Cnt
Cnt_2	Cnt
Cnt_3	Cnt
Cnt_4	Cnt
Cnt_6	Cnt
Amp_1	Amp
Amp_2	Amp
Amp_3	Amp
Amp_4	Amp
Amp_5	Amp
Amp_6	Amp
