Cnt_1	Cnt
Cnt_2	Cnt
Cnt_3	Cnt
Cnt_4	Cnt
Cnt_6	Cnt
Oxy_1	Oxy
Oxy_2	Oxy
Oxy_3	Oxy
Oxy_4	Oxy
Oxy_5	Oxy
Oxy_6	Oxy
